"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MER51A",49.7632784536818,1.63662466595747,0.27001801720012,7.22637467523862e-11,3.50479171749073e-09
"MER51B",19.0626968367975,0.684978878555392,0.238686107102025,0.00112946282924489,0.00684736840229712
"MER51C",23.2281995175675,0.733255501631475,0.323109358486835,0.00455121660375631,0.0220734005282181
"MER51E",7.07988042292824,-1.48748982969381,0.370824283121652,9.02596869280033e-06,0.000123470623015615
"MER52A",38.0194370651335,1.6754110580313,0.402211904497254,1.32737502729148e-06,2.60677282255726e-05
"MER52C",259.016680608804,1.28172973028018,0.214220885411194,1.77329238889185e-10,7.88376241228167e-09
"MER52D",20.6535381514906,-0.732060754849629,0.292624885867121,0.00382472503516356,0.0190700075351379
"MER53",17.4159511925229,-0.731586867204252,0.265067829268788,0.00208165873202969,0.0113398469044168
"MER54B",20.282109155697,-1.02553810085907,0.333346795195103,0.000499835125685982,0.00358620860468508
"MER57A-int",524.785291233488,-1.37964625773314,0.202337361100592,2.05064959799071e-12,1.68311009312007e-10
"MER57B1",34.9664373705635,1.53180376146224,0.374513402951833,2.37133809907492e-06,4.4389785117771e-05
"MER57F",109.151706628529,0.651045174810795,0.312396420381604,0.00883419747823734,0.0381623024667176
"MER58B",146.271877101217,-1.03459239287109,0.126675652552294,6.86468286851125e-17,9.15577077587688e-15
"MER63A",42.7376294137227,-0.915797262013818,0.171148786046255,2.13608542504602e-08,6.33111985701139e-07
"MER66C",43.2537173062396,1.06090980035654,0.260367322115541,4.97226472059259e-06,7.80206831892984e-05
"MER6A",38.0081099161196,0.742172385084143,0.213142217945736,0.000116468765367458,0.00108062758823545
"MER70-int",4.49711967135241,1.09470416485587,0.54179532952057,0.0040583083915334,0.0200014870508054
"MER70B",59.0147920646914,0.658775333476628,0.202720966288522,0.000334644839119487,0.00253238328610278
"MER74B",49.7269141550194,-1.43246356098364,0.262040277130927,9.1560327958404e-09,2.9604506039884e-07
"MER76",67.1750989442499,0.800463016720214,0.296871692825881,0.00129152514146332,0.00755180039486087
"MER77",361.305324872702,0.728262687736609,0.164932670591441,2.6218757879917e-06,4.82334735480541e-05
"MER89",36.0927584925649,-0.866067540705022,0.325508064754897,0.00217584949939751,0.0116664895269203
"MER90a",24.0555823138365,0.725876837819328,0.219997970779163,0.000217777522531763,0.00176036830713175
"MER96B",109.681543828573,-0.321614418493147,0.113166388059183,0.00331189022670816,0.0169080711574048
"MER97b",12.2628873530615,-2.59742005705224,0.389193116977329,6.03140460458868e-12,4.29033914206408e-10
