"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"L1PA15-16",57.5131397971885,0.465721158217809,0.146024543338219,0.000323253914557469,0.00342323569948629
"L1PA2",442.656668769884,1.18815686548342,0.228996087222634,8.71811622453881e-09,4.13969905887779e-07
"L1PA3",661.896787351664,0.603326594272244,0.17249243211544,5.98002622450241e-05,0.000871544416085895
"L1PA4",753.156491907509,0.366197051860986,0.124547293888413,0.0012683759592502,0.0105483017628039
"L1PA6",902.860257750469,-0.305834573010111,0.101788532209895,0.00118572951853031,0.0101476386702129
"L1PA7",1384.37237178494,-0.508584163410486,0.0984478123195008,6.26544767023507e-08,2.56187193627389e-06
"L1PBb",62.0583171469469,1.35603718311314,0.229429594193199,1.18219434975428e-10,7.9099549219923e-09
"L2a",9132.07679971434,-0.154449873393343,0.0521820805971058,0.00223700671380392,0.0164643694135968
"L2c",4766.79368277987,-0.191757749257806,0.0461538846298499,1.64580060006796e-05,0.000302827310412505
"L3",1136.79248299722,-0.136014572433772,0.0441745819500961,0.00161380025227571,0.013022664683737
"LTR107_Mam",9.88354669983956,-2.07641956805067,0.266412740609868,4.69773765190605e-16,5.76255818633809e-14
"LTR10A",113.434715812299,1.29153611129064,0.507102126727102,0.000220994687199027,0.00259629081179667
"LTR12",148.384066755213,1.79660337132235,0.360447457748366,0.000127743863798905,0.00166406165939813
"LTR12_",129.230947004485,0.700097834207112,0.517596725323264,0.00667753784492789,0.0384486345714525
"LTR12C",1160.5294677255,0.980281149372689,0.248248196590391,0.000613832899944252,0.00598385449482078
"LTR12D",145.596377799125,0.829518307493472,0.329716491351302,0.000588503586017782,0.0057751818574545
"LTR13",574.433351574554,0.416184669567129,0.181967130302361,0.00518679037121992,0.0320796446488896
"LTR16",43.6164723915348,-1.06474460692019,0.114687988443949,8.28405309737e-22,1.74201802276123e-19
"LTR16A1",46.6105083137576,-0.307395489956797,0.101120202552864,0.00120702358057174,0.0102111420149517
"LTR16B1",29.9268027037647,0.435513451164286,0.209756907638974,0.00794574001745749,0.0436422735287218
"LTR16E1",32.7001694636581,0.419642702458667,0.166963652409065,0.00315990536582025,0.021837468068016
"LTR16E2",33.0044623531528,-0.342727592548782,0.120356198778013,0.00191882623458718,0.0145593413263522
"LTR17",536.438351832986,1.95384375361621,0.419481257430927,4.85117992926292e-08,2.04026767310715e-06
"LTR18A",7.89452489170142,0.770751355207302,0.353857821738089,0.00837532048130203,0.0456610064758392
"LTR19-int",87.4016069606798,1.31627081983795,0.396229432941325,2.39388207984847e-05,0.000395931957476062
"LTR19A",167.527084170152,1.22446702943606,0.490773064797571,0.000658158716575609,0.00626235604506289
"LTR1A2",98.9365177754032,0.364806094424706,0.148379234567021,0.00461672925093873,0.0292923511094044
"LTR1B0",16.2593737306415,3.31923289307693,0.704806998708478,4.73517169357133e-05,0.000718574508550206
"LTR1E",56.44921956969,1.05077097121654,0.462721538205259,0.000633615464428729,0.00610838648533106
"LTR2",95.7148712674789,0.533258720081602,0.168215634459593,0.00025145562098486,0.00284725133915165
"LTR22A",18.5448211801002,0.64469539066658,0.240895249241337,0.00089267183148651,0.00801299228294456
"LTR22B1",65.6222825251375,1.74982695697701,0.373606547925011,0.000205229286765633,0.00247620909933616
"LTR24",76.2916084974652,0.622440010453078,0.197819440441519,0.000222236849379334,0.00259629081179667
"LTR25",254.432628600839,1.38733916613467,0.235535405756534,1.24893459071449e-10,7.99318138057275e-09
"LTR26D",13.1437585545934,0.583315168449183,0.302520331610656,0.00597217693333112,0.0355912730601757
"LTR27E",19.6525594416807,0.415262819160036,0.173180545285317,0.00434193061696794,0.0284058749696747
"LTR28",8.95103966198833,0.687257967714248,0.306758236309602,0.00228821130272908,0.0166744902852337
"LTR29",39.992337585975,0.528660852096942,0.193452712640702,0.00100188010481036,0.00872643499574464
"LTR2B",368.34280560439,1.30687674653308,0.38003424856094,1.5097066320493e-05,0.000281302299035008
"LTR2C",112.021272048839,-0.930187556569987,0.293146401061465,0.000211728019246228,0.0025338507669142
"LTR3",36.2971812638545,0.722098014176563,0.366281845568427,0.00282507876549936,0.020180638809019
"LTR33B",16.8005517680912,0.402427471747135,0.160139271702293,0.00369789755809836,0.0248552749110538
"LTR33C",38.5922347885164,0.698867190431406,0.264993539923918,0.000672818069616359,0.00634864229791846
"LTR37-int",72.673710272134,-1.21158187295505,0.202830987619077,3.17298787707927e-10,1.86825526202427e-08
"LTR37B",25.8925976203051,-0.405997556982994,0.132163816520687,0.000741349369637452,0.00695074058666452
"LTR38",5.54009601408538,0.75248452762345,0.317137297438594,0.00176766279749142,0.0139144365663496
"LTR39",47.9869339291851,-1.44265294397634,0.155852208152171,7.68464829485835e-07,2.17534659423683e-05
"LTR3A",38.7708870769087,0.832206466485483,0.405825072160458,0.00178301008335278,0.0139605895888048
"LTR3B",3.08447423482251,1.95058051427367,0.487887041593463,0.0067128390522169,0.0384486345714525
"LTR4",56.2352779425855,1.49584061150697,0.252202799146305,1.09291386870645e-10,7.66080578445664e-09
"LTR40c",56.0151456677676,0.583073872896372,0.259412060763731,0.00709297231448542,0.0400416483402168
"LTR41C",48.3820447283149,-0.718304875040705,0.121097478515344,4.2915348692531e-10,2.33968123242243e-08
"LTR42",14.1713301445711,-0.409918549207391,0.16602862684617,0.00427260515000121,0.028203025922878
"LTR43-int",1.72700688118423,1.18723905426428,0.88859254235765,0.00517828722787128,0.0320796446488896
"LTR45C",98.05262022425,0.485858699460241,0.196529521253501,0.00233666839417971,0.0169437235282391
"LTR48B",51.675092739733,0.574134861515667,0.176551809559954,0.000168353553968227,0.00208249102051453
"LTR49-int",72.0260966704484,-0.477231672093969,0.122477398005459,2.77973410535392e-05,0.00044964490143747
